node_id,Airport ID,Name,City,Country,IATA/FAA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,alpha-2_x,alpha-3,name,alpha-2_y,country-code,iso_3166-2,region,sub-region,intermediate-region,region-code,sub-region-code,intermediate-region-code
135,242,Timimoun,Timimoun,Algeria,TMX,DAUT,29.237119,0.276033,1027,1.0,N,DZ,DZA,Algeria,DZ,12.0,ISO 3166-2:DZ,Africa,Northern Africa,,2.0,15.0,
136,243,Ouargla,Ouargla,Algeria,OGX,DAUU,31.917223,5.412778,492,1.0,N,DZ,DZA,Algeria,DZ,12.0,ISO 3166-2:DZ,Africa,Northern Africa,,2.0,15.0,
137,244,In Amenas,Zarzaitine,Algeria,IAM,DAUZ,28.05155,9.642911,1847,1.0,N,DZ,DZA,Algeria,DZ,12.0,ISO 3166-2:DZ,Africa,Northern Africa,,2.0,15.0,
138,245,Cadjehoun,Cotonou,Benin,COO,DBBB,6.357228,2.384353,19,1.0,N,BJ,BEN,Benin,BJ,204.0,ISO 3166-2:BJ,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
139,246,Ouagadougou,Ouagadougou,Burkina Faso,OUA,DFFD,12.353194,-1.512417,1037,0.0,N,BF,BFA,Burkina Faso,BF,854.0,ISO 3166-2:BF,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
140,247,Bobo Dioulasso,Bobo-dioulasso,Burkina Faso,BOY,DFOO,11.160056,-4.330969,1511,0.0,N,BF,BFA,Burkina Faso,BF,854.0,ISO 3166-2:BF,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
141,248,Kotoka Intl,Accra,Ghana,ACC,DGAA,5.605186,-0.166786,205,0.0,N,GH,GHA,Ghana,GH,288.0,ISO 3166-2:GH,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
142,249,Tamale,Tamale,Ghana,TML,DGLE,9.557192,-0.863214,553,0.0,N,GH,GHA,Ghana,GH,288.0,ISO 3166-2:GH,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
143,251,Sunyani,Sunyani,Ghana,NYI,DGSN,7.361828,-2.328756,1014,0.0,N,GH,GHA,Ghana,GH,288.0,ISO 3166-2:GH,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
144,252,Takoradi,Takoradi,Ghana,TKD,DGTK,4.896056,-1.774756,21,0.0,N,GH,GHA,Ghana,GH,288.0,ISO 3166-2:GH,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
145,253,Abidjan Felix Houphouet Boigny Intl,Abidjan,Cote d'Ivoire,ABJ,DIAP,5.261386,-3.926294,21,0.0,N,CI,CIV,Côte d'Ivoire,CI,384.0,ISO 3166-2:CI,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
146,260,Nnamdi Azikiwe Intl,Abuja,Nigeria,ABV,DNAA,9.006792,7.263172,1123,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
147,261,Akure,Akure,Nigeria,AKR,DNAK,7.246739,5.301008,1100,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
148,262,Benin,Benin,Nigeria,BNI,DNBE,6.316981,5.599503,258,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
149,263,Calabar,Calabar,Nigeria,CBQ,DNCA,4.976019,8.347197,210,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
150,264,Enugu,Enugu,Nigeria,ENU,DNEN,6.474272,7.561961,466,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
151,267,Ilorin,Ilorin,Nigeria,ILR,DNIL,8.440211,4.493919,1126,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
152,268,Yakubu Gowon,Jos,Nigeria,JOS,DNJO,9.639828,8.86905,4232,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
153,269,Kaduna,Kaduna,Nigeria,KAD,DNKA,10.696025,7.320114,2073,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
154,270,Mallam Aminu Intl,Kano,Nigeria,KAN,DNKN,12.047589,8.524622,1562,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
155,273,Murtala Muhammed,Lagos,Nigeria,LOS,DNMM,6.577369,3.321156,135,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
156,275,Port Harcourt Intl,Port Hartcourt,Nigeria,PHC,DNPO,5.015494,6.949594,87,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
157,276,Sadiq Abubakar Iii Intl,Sokoto,Nigeria,SKO,DNSO,12.916322,5.207189,1010,1.0,N,NG,NGA,Nigeria,NG,566.0,ISO 3166-2:NG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
158,280,Diori Hamani,Niamey,Niger,NIM,DRRN,13.481547,2.183614,732,1.0,N,NE,NER,Niger,NE,562.0,ISO 3166-2:NE,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
159,286,Habib Bourguiba Intl,Monastir,Tunisia,MIR,DTMB,35.758056,10.754722,9,1.0,E,TN,TUN,Tunisia,TN,788.0,ISO 3166-2:TN,Africa,Northern Africa,,2.0,15.0,
160,287,Carthage,Tunis,Tunisia,TUN,DTTA,36.851033,10.227217,22,1.0,E,TN,TUN,Tunisia,TN,788.0,ISO 3166-2:TN,Africa,Northern Africa,,2.0,15.0,
161,290,Gafsa,Gafsa,Tunisia,GAF,DTTF,34.422022,8.822503,1060,1.0,E,TN,TUN,Tunisia,TN,788.0,ISO 3166-2:TN,Africa,Northern Africa,,2.0,15.0,
162,293,Zarzis,Djerba,Tunisia,DJE,DTTJ,33.875031,10.775461,19,1.0,E,TN,TUN,Tunisia,TN,788.0,ISO 3166-2:TN,Africa,Northern Africa,,2.0,15.0,
163,295,Thyna,Sfax,Tunisia,SFA,DTTX,34.717953,10.690972,85,1.0,E,TN,TUN,Tunisia,TN,788.0,ISO 3166-2:TN,Africa,Northern Africa,,2.0,15.0,
164,296,Nefta,Tozeur,Tunisia,TOE,DTTZ,33.939722,8.110556,287,1.0,E,TN,TUN,Tunisia,TN,788.0,ISO 3166-2:TN,Africa,Northern Africa,,2.0,15.0,
165,298,Gnassingbe Eyadema Intl,Lome,Togo,LFW,DXXX,6.165611,1.254511,72,1.0,N,TG,TGO,Togo,TG,768.0,ISO 3166-2:TG,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0
166,302,Brussels Natl,Brussels,Belgium,BRU,EBBR,50.901389,4.484444,184,1.0,E,BE,BEL,Belgium,BE,56.0,ISO 3166-2:BE,Europe,Western Europe,,150.0,155.0,
167,304,Brussels South,Charleroi,Belgium,CRL,EBCI,50.459197,4.453817,614,1.0,E,BE,BEL,Belgium,BE,56.0,ISO 3166-2:BE,Europe,Western Europe,,150.0,155.0,
168,337,Schonefeld,Berlin,Germany,SXF,EDDB,52.380001,13.5225,157,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
169,338,Dresden,Dresden,Germany,DRS,EDDC,51.132767,13.767161,755,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
170,339,Erfurt,Erfurt,Germany,ERF,EDDE,50.979811,10.958106,1036,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
171,340,Frankfurt Main,Frankfurt,Germany,FRA,EDDF,50.026421,8.543125,364,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
172,341,Munster Osnabruck,Muenster/osnabrueck,Germany,FMO,EDDG,52.134642,7.684831,160,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
173,342,Hamburg,Hamburg,Germany,HAM,EDDH,53.630389,9.988228,53,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
174,344,Koln Bonn,Cologne,Germany,CGN,EDDK,50.865917,7.142744,302,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
175,345,Dusseldorf,Duesseldorf,Germany,DUS,EDDL,51.289453,6.766775,147,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
176,346,Franz Josef Strauss,Munich,Germany,MUC,EDDM,48.353783,11.786086,1487,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
177,347,Nurnberg,Nuernberg,Germany,NUE,EDDN,49.4987,11.066897,1046,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
178,348,Leipzig Halle,Leipzig,Germany,LEJ,EDDP,51.432447,12.241633,465,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
179,349,Saarbrucken,Saarbruecken,Germany,SCN,EDDR,49.214553,7.109508,1058,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
180,350,Stuttgart,Stuttgart,Germany,STR,EDDS,48.689878,9.221964,1276,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
181,351,Tegel,Berlin,Germany,TXL,EDDT,52.559686,13.287711,122,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
182,352,Hannover,Hannover,Germany,HAJ,EDDV,52.461056,9.685078,183,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
183,353,Neuenland,Bremen,Germany,BRE,EDDW,53.0475,8.786667,14,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
184,355,Frankfurt Hahn,Hahn,Germany,HHN,EDFH,49.948672,7.263892,1649,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
185,356,Mannheim City,Mannheim,Germany,MHG,EDFM,49.472706,8.514264,309,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
186,364,Lubeck Blankensee,Luebeck,Germany,LBC,EDHL,53.805367,10.719222,53,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
187,371,Paderborn Lippstadt,Paderborn,Germany,PAD,EDLP,51.614089,8.616317,699,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
188,373,Dortmund,Dortmund,Germany,DTM,EDLW,51.518314,7.612242,425,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
189,382,Friedrichshafen,Friedrichshafen,Germany,FDH,EDNY,47.671317,9.511486,1367,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
190,388,Hof Plauen,Hof,Germany,HOQ,EDQM,50.288836,11.854919,1960,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
191,399,Braunschweig Wolfsburg,Braunschweig,Germany,BWE,EDVE,52.319167,10.556111,295,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
192,410,Westerland Sylt,Westerland,Germany,GWT,EDXW,54.91325,8.340472,51,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,
193,415,Tallinn,Tallinn-ulemiste International,Estonia,TLL,EETN,59.413317,24.832844,131,2.0,E,EE,EST,Estonia,EE,233.0,ISO 3166-2:EE,Europe,Northern Europe,,150.0,154.0,
194,416,Tartu,Tartu-ulenurme,Estonia,TAY,EETU,58.307461,26.690428,219,2.0,E,EE,EST,Estonia,EE,233.0,ISO 3166-2:EE,Europe,Northern Europe,,150.0,154.0,
195,417,Enontekio,Enontekio,Finland,ENF,EFET,68.362586,23.424322,1005,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
196,421,Helsinki Vantaa,Helsinki,Finland,HEL,EFHK,60.317222,24.963333,179,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
197,428,Ivalo,Ivalo,Finland,IVL,EFIV,68.607269,27.405328,481,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
198,429,Joensuu,Joensuu,Finland,JOE,EFJO,62.662906,29.60755,398,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
199,432,Kemi Tornio,Kemi,Finland,KEM,EFKE,65.781889,24.5991,61,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
200,433,Kajaani,Kajaani,Finland,KAJ,EFKI,64.285472,27.692414,483,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
201,435,Kruunupyy,Kruunupyy,Finland,KOK,EFKK,63.721172,23.143131,84,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
202,437,Kuusamo,Kuusamo,Finland,KAO,EFKS,65.987575,29.239381,866,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
203,438,Kittila,Kittila,Finland,KTT,EFKT,67.701022,24.84685,644,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
204,439,Kuopio,Kuopio,Finland,KUO,EFKU,63.00715,27.797756,323,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
205,441,Lappeenranta,Lappeenranta,Finland,LPP,EFLP,61.044553,28.144397,349,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
206,446,Oulu,Oulu,Finland,OUL,EFOU,64.930061,25.354564,47,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
207,448,Pori,Pori,Finland,POR,EFPO,61.461686,21.799983,44,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
208,453,Rovaniemi,Rovaniemi,Finland,RVN,EFRO,66.564822,25.830411,642,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
209,455,Savonlinna,Savonlinna,Finland,SVL,EFSA,61.943064,28.945136,311,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
210,458,Tampere Pirkkala,Tampere,Finland,TMP,EFTP,61.414147,23.604392,390,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
211,460,Turku,Turku,Finland,TKU,EFTU,60.514142,22.262808,161,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
212,462,Vaasa,Vaasa,Finland,VAA,EFVA,63.05065,21.762175,19,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
213,463,Varkaus,Varkaus,Finland,VRK,EFVR,62.171111,27.868611,286,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,
214,465,Aldergrove,Belfast,United Kingdom,BFS,EGAA,54.6575,-6.215833,268,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
215,467,City,Belfast,United Kingdom,BHD,EGAC,54.618056,-5.8725,15,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
216,468,Londonderry Eglinton,Londonderry,United Kingdom,LDY,EGAE,55.042778,-7.161111,22,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
217,469,Birmingham,Birmingham,United Kingdom,BHX,EGBB,52.453856,-1.748028,327,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
218,472,Gloucestershire,Golouchestershire,United Kingdom,GLO,EGBJ,51.894167,-2.167222,101,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
219,478,Manchester,Manchester,United Kingdom,MAN,EGCC,53.353744,-2.27495,257,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
220,481,St Mawgan,Newquai,United Kingdom,NQY,EGDG,50.440558,-4.995408,390,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
221,488,Cardiff,Cardiff,United Kingdom,CWL,EGFF,51.396667,-3.343333,220,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
222,490,Bristol,Bristol,United Kingdom,BRS,EGGD,51.382669,-2.719089,622,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
223,491,Liverpool,Liverpool,United Kingdom,LPL,EGGP,53.333611,-2.849722,80,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
224,492,Luton,London,United Kingdom,LTN,EGGW,51.874722,-0.368333,526,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
225,493,Plymouth,Plymouth,United Kingdom,PLH,EGHD,50.422778,-4.105833,476,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
226,494,Bournemouth,Bournemouth,United Kingdom,BOH,EGHH,50.78,-1.8425,38,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
227,495,Southampton,Southampton,United Kingdom,SOU,EGHI,50.950261,-1.356803,44,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
228,497,Alderney,Alderney,Guernsey,ACI,EGJA,49.706111,-2.214722,290,0.0,E,GG,GGY,Guernsey,GG,831.0,ISO 3166-2:GG,Europe,Northern Europe,Channel Islands,150.0,154.0,830.0
229,498,Guernsey,Guernsey,Guernsey,GCI,EGJB,49.434956,-2.601969,336,0.0,E,GG,GGY,Guernsey,GG,831.0,ISO 3166-2:GG,Europe,Northern Europe,Channel Islands,150.0,154.0,830.0
230,499,Jersey,Jersey,Jersey,JER,EGJJ,49.207947,-2.195508,277,0.0,E,JE,JEY,Jersey,JE,832.0,ISO 3166-2:JE,Europe,Northern Europe,Channel Islands,150.0,154.0,830.0
231,502,Gatwick,London,United Kingdom,LGW,EGKK,51.148056,-0.190278,202,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
232,503,City,London,United Kingdom,LCY,EGLC,51.505278,0.055278,19,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
233,507,Heathrow,London,United Kingdom,LHR,EGLL,51.4775,-0.461389,83,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
234,508,Southend,Southend,United Kingdom,SEN,EGMC,51.571389,0.695556,49,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
235,510,Manston,Manston,United Kingdom,MSE,EGMH,51.342222,1.346111,178,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
236,514,Blackpool,Blackpool,United Kingdom,BLK,EGNH,53.771667,-3.028611,34,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
237,515,Humberside,Humberside,United Kingdom,HUY,EGNJ,53.574444,-0.350833,121,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
238,517,Leeds Bradford,Leeds,United Kingdom,LBA,EGNM,53.865897,-1.660569,681,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
239,520,Isle Of Man,Isle Of Man,Isle of Man,IOM,EGNS,54.083333,-4.623889,52,0.0,E,IM,IMN,Isle of Man,IM,833.0,ISO 3166-2:IM,Europe,Northern Europe,,150.0,154.0,
240,521,Newcastle,Newcastle,United Kingdom,NCL,EGNT,55.0375,-1.691667,266,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
241,522,Durham Tees Valley Airport,Teesside,United Kingdom,MME,EGNV,54.509189,-1.429406,120,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
242,523,Nottingham East Midlands,East Midlands,United Kingdom,EMA,EGNX,52.831111,-1.328056,306,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
243,530,Sumburgh,Sumburgh,United Kingdom,LSI,EGPB,59.878889,-1.295556,20,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
244,531,Wick,Wick,United Kingdom,WIC,EGPC,58.458889,-3.093056,126,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
245,532,Dyce,Aberdeen,United Kingdom,ABZ,EGPD,57.201944,-2.197778,215,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
246,533,Inverness,Inverness,United Kingdom,INV,EGPE,57.5425,-4.0475,31,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
247,534,Glasgow,Glasgow,United Kingdom,GLA,EGPF,55.871944,-4.433056,26,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
248,535,Edinburgh,Edinburgh,United Kingdom,EDI,EGPH,55.95,-3.3725,135,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
249,537,Prestwick,Prestwick,United Kingdom,PIK,EGPK,55.509444,-4.586667,65,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
250,541,Stornoway,Stornoway,United Kingdom,SYY,EGPO,58.215556,-6.331111,26,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
251,547,Norwich,Norwich,United Kingdom,NWI,EGSH,52.675833,1.282778,117,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
252,548,Stansted,London,United Kingdom,STN,EGSS,51.885,0.235,348,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
253,552,Exeter,Exeter,United Kingdom,EXT,EGTE,50.734444,-3.413889,102,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,
254,579,Mount Pleasant,Mount Pleasant,Falkland Islands,MPN,EGYP,-51.822777,-58.447222,244,-4.0,U,FK,FLK,Falkland Islands (Malvinas),FK,238.0,ISO 3166-2:FK,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0
255,580,Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308613,4.763889,-11,1.0,E,NL,NLD,Netherlands,NL,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
256,582,Maastricht,Maastricht,Netherlands,MST,EHBK,50.911658,5.770144,375,1.0,E,NL,NLD,Netherlands,NL,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
257,585,Eindhoven,Eindhoven,Netherlands,EIN,EHEH,51.450139,5.374528,74,1.0,E,NL,NLD,Netherlands,NL,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
258,591,Rotterdam,Rotterdam,Netherlands,RTM,EHRD,51.956944,4.437222,-15,1.0,E,NL,NLD,Netherlands,NL,528.0,ISO 3166-2:NL,Europe,Western Europe,,150.0,155.0,
259,596,Cork,Cork,Ireland,ORK,EICK,51.841269,-8.491111,502,0.0,E,IE,IRL,Ireland,IE,372.0,ISO 3166-2:IE,Europe,Northern Europe,,150.0,154.0,
260,597,Galway,Galway,Ireland,GWY,EICM,53.300175,-8.941592,81,0.0,E,IE,IRL,Ireland,IE,372.0,ISO 3166-2:IE,Europe,Northern Europe,,150.0,154.0,
261,599,Dublin,Dublin,Ireland,DUB,EIDW,53.421333,-6.270075,242,0.0,E,IE,IRL,Ireland,IE,372.0,ISO 3166-2:IE,Europe,Northern Europe,,150.0,154.0,
